Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Selling Price,Tax 5%,Date,Time,Payment,Rating
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,104.67,4.9845,02/27/2019,10:23,Credit card,8
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,92.56,13.2225,01/18/2019,10:11,Ewallet,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,29.33,6.9825,01/29/2019,15:48,Cash,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,58.22,2.7725,02/26/2019,17:46,Credit card,4.9
322-02-2271,C,Mandalay,Normal,Female,Sports and travel,42.97,3,45.12,6.4455,03/02/2019,11:46,Cash,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,18,5.999,01/16/2019,12:07,Credit card,7.9
725-67-2480,C,Mandalay,Member,Female,Fashion accessories,58.75,6,61.69,17.625,03/24/2019,18:14,Credit card,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,91.46,43.55,12/02/2019,14:45,Credit card,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,103.74,9.88,02/21/2019,11:39,Cash,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,51.06,9.726,04/02/2019,15:44,Ewallet,7.6
779-42-2410,C,Mandalay,Member,Male,Food and beverages,57.74,3,60.63,8.661,02/20/2019,13:06,Ewallet,7.7
190-14-3147,C,Mandalay,Normal,Female,Health and beauty,17.97,4,18.87,3.594,02/23/2019,20:43,Ewallet,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,50.1,14.313,02/16/2019,14:19,Ewallet,4.4
679-22-6530,C,Mandalay,Normal,Female,Sports and travel,40.62,2,42.65,4.062,01/17/2019,10:01,Credit card,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,58.84,28.02,01/14/2019,19:30,Ewallet,4.4
642-61-4706,C,Mandalay,Member,Male,Food and beverages,93.4,2,98.07,9.34,03/30/2019,16:34,Cash,5.5
576-31-4774,C,Mandalay,Normal,Female,Health and beauty,73.41,3,77.08,11.0115,02/03/2019,13:10,Ewallet,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,35.32,13.456,02/15/2019,17:10,Credit card,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,47.75,22.74,01/03/2019,10:22,Credit card,4.8
242-11-3142,C,Mandalay,Member,Male,Fashion accessories,83.77,2,87.96,8.377,02/24/2019,19:57,Cash,4.6
752-23-3760,C,Mandalay,Member,Female,Sports and travel,64.08,7,67.28,22.428,02/19/2019,19:29,Credit card,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,77.14,14.694,02/23/2019,18:30,Cash,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,61.9,29.475,07/02/2019,14:27,Ewallet,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,50.93,14.55,11/01/2019,13:57,Ewallet,9.4
528-87-5606,C,Mandalay,Member,Female,Electronic accessories,39.48,1,41.45,1.974,12/02/2019,19:43,Cash,6.5
320-85-2052,C,Mandalay,Normal,Female,Sports and travel,34.81,1,36.55,1.7405,01/14/2019,10:11,Credit card,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,51.79,14.796,09/01/2019,13:46,Ewallet,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,22.55,2.148,02/27/2019,12:22,Ewallet,6.6
510-79-0415,C,Mandalay,Member,Female,Sports and travel,23.08,6,24.23,6.924,01/24/2019,19:20,Ewallet,4.9
241-96-5076,C,Mandalay,Member,Female,Home and lifestyle,49.1,2,51.56,4.91,08/01/2019,12:58,Credit card,6.4
767-97-4650,A,Mandalay,Member,Female,Sports and travel,64.83,2,68.07,6.483,08/01/2019,11:59,Credit card,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,66.74,31.78,01/16/2019,17:59,Cash,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,76.52,7.288,03/13/2019,12:51,Cash,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,70.46,10.065,02/15/2019,10:36,Cash,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,73.7,31.5855,01/25/2019,13:38,Cash,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,57.79,19.264,12/03/2019,19:39,Ewallet,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,51.06,24.315,04/03/2019,12:44,Cash,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,77.05,25.683,10/02/2019,13:56,Cash,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,55.23,23.67,01/16/2019,14:42,Cash,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,91.74,21.8425,01/29/2019,19:45,Cash,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,28.39,5.408,01/01/2019,20:26,Ewallet,6.9
826-58-8051,A,Mandalay,Normal,Male,Home and lifestyle,62.19,4,65.3,12.438,06/01/2019,19:46,Ewallet,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,73.06,31.311,02/19/2019,19:38,Credit card,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,102.38,48.75,12/01/2019,16:18,Ewallet,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,63.43,24.164,07/02/2019,12:23,Ewallet,9.6
176-64-7711,A,Mandalay,Normal,Male,Food and beverages,32.32,3,33.94,4.848,03/27/2019,19:11,Credit card,4.3
191-29-0321,A,Mandalay,Member,Female,Fashion accessories,19.77,10,20.76,9.885,02/27/2019,18:57,Credit card,5
729-06-2010,A,Mandalay,Member,Male,Health and beauty,80.47,9,84.49,36.2115,06/01/2019,11:18,Cash,9.2
640-48-5028,A,Mandalay,Member,Female,Home and lifestyle,88.39,9,92.81,39.7755,02/03/2019,12:40,Cash,6.3
186-79-9562,A,Mandalay,Normal,Male,Health and beauty,71.77,7,75.36,25.1195,03/29/2019,14:06,Cash,8.9
834-45-5519,A,Mandalay,Normal,Female,Electronic accessories,43,4,45.15,8.6,01/31/2019,20:48,Ewallet,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,72.43,3.449,01/21/2019,20:13,Cash,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,16.4,6.248,01/20/2019,20:37,Ewallet,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,26.99,3.855,01/17/2019,17:59,Ewallet,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,84.65,24.186,02/28/2019,20:18,Cash,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,79.31,15.106,03/19/2019,15:52,Ewallet,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,81.51,34.9335,02/19/2019,15:14,Ewallet,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,14.54,6.2325,04/02/2019,12:50,Ewallet,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,103.64,39.48,01/31/2019,10:36,Ewallet,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,37.46,8.92,06/02/2019,18:33,Credit card,6.6
857-16-3520,B,Yangon,Member,Female,Fashion accessories,71.46,7,75.03,25.011,03/28/2019,16:06,Ewallet,4.5
482-17-1179,B,Yangon,Member,Male,Electronic accessories,11.94,3,12.54,1.791,01/19/2019,12:47,Credit card,8.1
788-21-5741,B,Yangon,Normal,Male,Fashion accessories,45.38,3,47.65,6.807,02/17/2019,13:34,Credit card,7.2
821-14-9046,A,Mandalay,Member,Female,Fashion accessories,17.48,6,18.35,5.244,01/18/2019,15:04,Credit card,6.1
418-05-0656,A,Mandalay,Normal,Female,Fashion accessories,25.56,7,26.84,8.946,02/02/2019,20:42,Cash,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,95.16,40.7835,01/18/2019,15:28,Cash,5.1
776-68-1096,A,Mandalay,Normal,Male,Home and lifestyle,44.12,3,46.33,6.618,03/18/2019,13:45,Credit card,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,38.61,12.8695,11/01/2019,20:10,Cash,7.4
434-35-9162,A,Mandalay,Member,Male,Food and beverages,23.34,4,24.51,4.668,04/02/2019,18:53,Ewallet,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,29.93,11.4,06/02/2019,14:24,Cash,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,58.35,8.3355,08/01/2019,11:42,Credit card,5.9
174-64-0215,A,Mandalay,Normal,Male,Sports and travel,69.74,10,73.23,34.87,05/03/2019,17:49,Credit card,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,102.12,19.452,03/16/2019,15:33,Ewallet,6.8
299-29-0180,A,Mandalay,Member,Female,Home and lifestyle,52.18,7,54.79,18.263,09/03/2019,10:54,Cash,9.3
247-11-2470,B,Yangon,Member,Female,Fashion accessories,22.32,4,23.44,4.464,01/03/2019,16:23,Credit card,4.4
635-28-5728,B,Yangon,Normal,Male,Health and beauty,56,3,58.8,8.4,02/28/2019,19:33,Ewallet,4.8
756-49-0168,B,Yangon,Member,Male,Fashion accessories,19.7,1,20.69,0.985,08/02/2019,11:39,Ewallet,9.5
438-23-1242,A,Mandalay,Normal,Male,Electronic accessories,75.88,7,79.67,26.558,01/24/2019,10:38,Ewallet,8.9
238-45-6950,A,Mandalay,Member,Male,Food and beverages,53.72,1,56.41,2.686,01/03/2019,20:03,Ewallet,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,86.05,40.975,10/03/2019,12:39,Credit card,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,85.26,28.42,03/23/2019,15:59,Credit card,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,61.7,29.38,01/29/2019,14:26,Ewallet,9
197-77-7132,A,Mandalay,Member,Male,Electronic accessories,91.56,8,96.14,36.624,12/01/2019,18:22,Ewallet,6
805-86-0265,B,Yangon,Normal,Male,Home and lifestyle,93.96,9,98.66,42.282,03/20/2019,11:32,Cash,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,58.39,19.4635,03/23/2019,12:41,Cash,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,89.07,4.2415,01/14/2019,15:20,Ewallet,8.8
373-14-0504,B,Yangon,Member,Female,Sports and travel,71.63,2,75.21,7.163,12/02/2019,14:33,Ewallet,8.8
546-80-2899,B,Yangon,Member,Male,Home and lifestyle,37.69,2,39.57,3.769,02/20/2019,15:29,Ewallet,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,33.25,12.668,02/01/2019,16:19,Credit card,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,40.34,1.921,02/02/2019,16:33,Cash,8.6
457-13-1708,A,Mandalay,Member,Male,Fashion accessories,65.23,10,68.49,32.615,08/01/2019,19:07,Credit card,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,11.06,2.6325,01/30/2019,14:43,Credit card,5.8
487-79-6868,A,Mandalay,Member,Female,Home and lifestyle,12.29,9,12.9,5.5305,03/26/2019,19:28,Credit card,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,85.29,28.4305,01/15/2019,20:44,Cash,9
210-30-7976,A,Mandalay,Member,Female,Fashion accessories,22.32,4,23.44,4.464,03/14/2019,11:16,Ewallet,4.1
585-86-8361,B,Yangon,Normal,Female,Food and beverages,27.28,5,28.64,6.82,03/02/2019,10:31,Credit card,8.6
807-14-7833,B,Yangon,Member,Female,Electronic accessories,17.42,10,18.29,8.71,02/22/2019,12:30,Ewallet,7
775-72-1988,A,Mandalay,Normal,Male,Home and lifestyle,73.28,5,76.94,18.32,01/24/2019,15:05,Ewallet,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,89.11,12.7305,01/25/2019,18:30,Ewallet,7.4
652-43-6591,B,Yangon,Normal,Female,Fashion accessories,97.29,8,102.15,38.916,09/03/2019,13:18,Credit card,6.2
785-96-0615,A,Mandalay,Member,Female,Electronic accessories,35.74,8,37.53,14.296,02/17/2019,15:28,Ewallet,4.9
406-46-7107,B,Yangon,Normal,Female,Home and lifestyle,96.52,6,101.35,28.956,11/01/2019,11:52,Cash,4.5
250-17-5703,B,Yangon,Member,Male,Food and beverages,18.85,10,19.79,9.425,02/27/2019,18:24,Ewallet,5.6
156-95-3964,B,Yangon,Normal,Female,Food and beverages,55.39,4,58.16,11.078,03/25/2019,15:19,Ewallet,8
842-40-8179,A,Mandalay,Member,Female,Food and beverages,77.2,10,81.06,38.6,11/02/2019,10:38,Credit card,5.6
525-09-8450,A,Mandalay,Normal,Male,Electronic accessories,72.13,10,75.74,36.065,01/31/2019,15:12,Credit card,4.2
410-67-1709,B,Yangon,Member,Female,Fashion accessories,63.88,8,67.07,25.552,01/20/2019,17:48,Ewallet,9.9
587-73-4862,B,Yangon,Member,Female,Health and beauty,10.69,5,11.22,2.6725,03/26/2019,11:07,Ewallet,7.6
787-87-2010,B,Yangon,Member,Male,Health and beauty,55.5,4,58.28,11.1,01/20/2019,15:48,Credit card,6.6
593-14-4239,A,Mandalay,Normal,Female,Home and lifestyle,95.46,8,100.23,38.184,05/03/2019,19:40,Ewallet,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,79.86,11.409,05/01/2019,20:30,Credit card,9.8
388-76-2555,A,Mandalay,Normal,Male,Sports and travel,13.69,6,14.37,4.107,02/13/2019,13:59,Cash,6.3
711-31-1234,A,Mandalay,Normal,Female,Electronic accessories,95.64,4,100.42,19.128,03/16/2019,18:51,Cash,7.9
886-54-6089,B,Yangon,Normal,Female,Home and lifestyle,11.43,6,12,3.429,01/15/2019,17:24,Cash,7.7
707-32-7409,A,Mandalay,Member,Female,Sports and travel,95.54,4,100.32,19.108,02/26/2019,11:58,Ewallet,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,90.16,30.0545,02/27/2019,19:01,Credit card,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,71.39,23.7965,02/17/2019,16:50,Ewallet,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,55.04,2.621,06/02/2019,10:22,Credit card,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,68.93,6.565,01/17/2019,16:46,Cash,6
120-54-2248,A,Mandalay,Normal,Female,Food and beverages,28.86,5,30.3,7.215,01/22/2019,18:08,Credit card,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,68.58,22.8585,05/03/2019,18:02,Credit card,4.2
875-31-8302,A,Mandalay,Normal,Male,Sports and travel,93.38,1,98.05,4.669,03/01/2019,13:07,Cash,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,26.51,6.3125,03/20/2019,17:52,Cash,6.1
457-94-0464,A,Mandalay,Member,Male,Electronic accessories,87.87,9,92.26,39.5415,01/31/2019,20:32,Ewallet,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,22.89,8.72,02/19/2019,19:24,Cash,8.3
534-53-3526,B,Yangon,Normal,Female,Sports and travel,94.76,4,99.5,18.952,11/02/2019,16:06,Ewallet,7.8
307-04-2070,B,Yangon,Member,Female,Fashion accessories,30.62,1,32.15,1.531,05/02/2019,14:14,Credit card,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,46.21,17.604,03/03/2019,17:36,Cash,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,10.67,2.54,02/24/2019,13:08,Ewallet,4.1
404-91-5964,B,Yangon,Normal,Male,Electronic accessories,74.58,7,78.31,26.103,04/02/2019,16:09,Credit card,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,75.48,28.756,02/19/2019,11:33,Ewallet,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,11.54,2.7475,01/23/2019,10:18,Credit card,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,63.49,9.0705,01/14/2019,10:55,Credit card,5.6
497-37-6538,B,Yangon,Normal,Male,Sports and travel,58.91,7,61.86,20.6185,01/17/2019,15:15,Ewallet,9.7
651-96-5970,B,Yangon,Normal,Male,Fashion accessories,46.41,1,48.73,2.3205,03/03/2019,20:06,Credit card,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,71.98,13.71,02/15/2019,20:21,Credit card,9.2
744-16-7898,A,Mandalay,Normal,Female,Home and lifestyle,97.37,10,102.24,48.685,01/15/2019,13:48,Credit card,4.9
263-12-5321,B,Yangon,Member,Male,Electronic accessories,92.6,7,97.23,32.41,02/27/2019,12:52,Credit card,9.3
702-72-0487,B,Yangon,Normal,Female,Electronic accessories,46.61,2,48.94,4.661,02/26/2019,12:28,Credit card,6.6
605-83-1050,A,Mandalay,Normal,Male,Fashion accessories,27.18,2,28.54,2.718,03/15/2019,16:26,Ewallet,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,63.91,3.0435,01/24/2019,13:24,Cash,5.5
864-24-7918,B,Yangon,Member,Female,Sports and travel,24.49,10,25.71,12.245,02/22/2019,15:15,Cash,8.1
359-94-5395,A,Mandalay,Normal,Male,Health and beauty,92.78,1,97.42,4.639,03/15/2019,10:50,Credit card,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,91.02,21.6725,11/02/2019,18:38,Ewallet,9.4
751-15-6198,A,Mandalay,Normal,Male,Sports and travel,23.01,6,24.16,6.903,12/01/2019,16:45,Ewallet,7.9
324-41-6833,A,Naypyitaw,Member,Female,Electronic accessories,30.2,8,31.71,12.08,03/03/2019,19:30,Ewallet,5.1
474-33-8305,A,Naypyitaw,Member,Male,Fashion accessories,67.39,7,70.76,23.5865,03/23/2019,13:23,Ewallet,6.9
759-29-9521,B,Yangon,Member,Female,Fashion accessories,48.96,9,51.41,22.032,04/03/2019,11:27,Cash,8
831-81-6575,A,Mandalay,Member,Female,Electronic accessories,75.59,9,79.37,34.0155,02/23/2019,11:12,Cash,8
220-68-6701,B,Yangon,Normal,Female,Home and lifestyle,77.47,4,81.34,15.494,03/17/2019,16:36,Cash,4.2
618-34-8551,B,Yangon,Normal,Female,Sports and travel,93.18,2,97.84,9.318,01/16/2019,18:41,Credit card,8.5
257-60-7754,B,Yangon,Normal,Female,Electronic accessories,50.23,4,52.74,10.046,08/01/2019,17:12,Cash,9
559-61-5987,A,Mandalay,Normal,Female,Health and beauty,17.75,1,18.64,0.8875,01/14/2019,10:38,Cash,8.6
189-55-2313,A,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,65.29,31.09,01/31/2019,10:33,Ewallet,6
565-91-4567,A,Mandalay,Normal,Male,Health and beauty,10.75,8,11.29,4.3,03/15/2019,14:38,Ewallet,6.2
380-60-5336,B,Yangon,Normal,Female,Electronic accessories,40.26,10,42.27,20.13,02/24/2019,18:06,Credit card,5
815-04-6282,A,Naypyitaw,Member,Female,Sports and travel,64.97,5,68.22,16.2425,08/02/2019,12:52,Credit card,6.5
674-56-6360,B,Yangon,Normal,Male,Electronic accessories,95.15,1,99.91,4.7575,03/22/2019,14:00,Cash,6
778-34-2523,B,Yangon,Member,Female,Electronic accessories,48.62,8,51.05,19.448,01/24/2019,10:57,Cash,5
499-27-7781,A,Mandalay,Normal,Female,Food and beverages,53.21,8,55.87,21.284,03/14/2019,16:45,Ewallet,5
477-59-2456,A,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,47.71,15.904,01/23/2019,11:15,Cash,9.2
832-51-6761,B,Yangon,Normal,Male,Food and beverages,33.88,8,35.57,13.552,01/19/2019,20:29,Ewallet,9.6
869-11-3082,A,Mandalay,Member,Male,Health and beauty,96.16,4,100.97,19.232,01/27/2019,20:03,Credit card,8.4
190-59-3964,A,Mandalay,Member,Male,Food and beverages,47.16,5,49.52,11.79,03/02/2019,14:35,Credit card,6
366-43-6862,A,Mandalay,Normal,Male,Electronic accessories,52.89,4,55.53,10.578,03/25/2019,16:32,Ewallet,6.7
186-43-8965,B,Yangon,Member,Female,Home and lifestyle,47.68,2,50.06,4.768,02/24/2019,10:10,Credit card,4.1
784-21-9238,A,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.68,0.5085,07/02/2019,14:15,Cash,5.9
276-75-6884,B,Yangon,Normal,Female,Health and beauty,68.71,3,72.15,10.3065,04/03/2019,10:05,Cash,8.7
109-86-4363,A,Mandalay,Member,Female,Sports and travel,60.08,7,63.08,21.028,02/14/2019,11:36,Credit card,4.5
569-76-2760,B,Yangon,Member,Female,Sports and travel,22.01,4,23.11,4.402,01/29/2019,18:15,Credit card,6.6
222-42-0244,A,Mandalay,Member,Female,Health and beauty,72.11,9,75.72,32.4495,01/28/2019,13:53,Credit card,7.7
760-53-9233,B,Yangon,Member,Male,Fashion accessories,41.28,3,43.34,6.192,03/26/2019,18:37,Credit card,8.5
538-22-0304,A,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,68.2,32.475,03/24/2019,18:27,Cash,5.2
416-17-9926,B,Yangon,Member,Female,Electronic accessories,74.22,10,77.93,37.11,01/01/2019,14:42,Credit card,4.3
237-44-6163,B,Yangon,Normal,Male,Electronic accessories,10.56,8,11.09,4.224,01/24/2019,17:43,Cash,7.6
636-17-0325,A,Mandalay,Normal,Male,Health and beauty,62.57,4,65.7,12.514,02/25/2019,18:37,Cash,9.5
343-75-9322,A,Mandalay,Member,Female,Sports and travel,11.85,8,12.44,4.74,09/01/2019,16:34,Cash,4.1
528-14-9470,B,Yangon,Member,Male,Health and beauty,91.3,1,95.87,4.565,02/14/2019,14:42,Ewallet,9.2
427-45-9297,A,Mandalay,Member,Female,Home and lifestyle,40.73,7,42.77,14.2555,12/03/2019,11:01,Ewallet,5.4
807-34-3742,B,Yangon,Normal,Male,Fashion accessories,52.38,1,55,2.619,03/26/2019,19:44,Cash,5.8
288-62-1085,B,Yangon,Member,Male,Fashion accessories,38.54,5,40.47,9.635,09/01/2019,13:34,Ewallet,5.6
670-71-7306,A,Mandalay,Normal,Male,Sports and travel,44.63,6,46.86,13.389,02/01/2019,20:08,Credit card,5.1
660-29-7083,A,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,58.66,27.935,01/15/2019,15:01,Cash,5.8
271-77-8740,A,Naypyitaw,Member,Female,Sports and travel,29.22,6,30.68,8.766,01/01/2019,11:40,Ewallet,5
497-36-0989,B,Yangon,Normal,Male,Fashion accessories,51.94,3,54.54,7.791,02/15/2019,15:21,Cash,7.9
291-59-1384,A,Mandalay,Normal,Male,Electronic accessories,60.3,1,63.32,3.015,02/28/2019,17:38,Cash,6
860-73-6466,B,Yangon,Member,Female,Sports and travel,39.47,2,41.44,3.947,02/03/2019,16:16,Credit card,5
549-23-9016,A,Naypyitaw,Member,Female,Food and beverages,14.87,2,15.61,1.487,02/13/2019,18:15,Credit card,8.9
896-34-0956,B,Yangon,Normal,Male,Fashion accessories,21.32,1,22.39,1.066,01/26/2019,12:43,Cash,5.9
804-38-3935,B,Yangon,Member,Male,Electronic accessories,93.78,3,98.47,14.067,01/30/2019,11:32,Credit card,5.9
585-90-0249,B,Yangon,Member,Male,Electronic accessories,73.26,1,76.92,3.663,01/27/2019,18:08,Ewallet,9.7
862-29-5914,A,Naypyitaw,Normal,Female,Sports and travel,22.38,1,23.5,1.119,01/30/2019,17:08,Credit card,8.6
845-94-6841,A,Naypyitaw,Member,Female,Food and beverages,72.88,9,76.52,32.796,08/01/2019,19:38,Cash,4
125-45-2293,B,Yangon,Normal,Female,Fashion accessories,99.1,6,104.06,29.73,01/19/2019,13:11,Cash,4.2
843-73-4724,B,Yangon,Normal,Male,Fashion accessories,74.1,1,77.81,3.705,01/25/2019,11:05,Cash,9.2
409-33-9708,B,Yangon,Normal,Female,Fashion accessories,98.48,2,103.4,9.848,02/19/2019,10:12,Ewallet,9.2
658-66-3967,A,Naypyitaw,Normal,Male,Health and beauty,53.19,7,55.85,18.6165,01/14/2019,15:42,Ewallet,5
866-70-2814,A,Mandalay,Normal,Female,Electronic accessories,52.79,10,55.43,26.395,02/25/2019,11:58,Ewallet,10
160-22-2687,B,Yangon,Member,Female,Health and beauty,95.95,5,100.75,23.9875,01/23/2019,14:21,Ewallet,8.8
895-03-6665,A,Mandalay,Normal,Female,Fashion accessories,36.51,9,38.34,16.4295,02/16/2019,10:52,Cash,4.2
770-42-8960,A,Mandalay,Normal,Male,Food and beverages,21.12,8,22.18,8.448,01/01/2019,19:31,Cash,6.3
748-45-2862,B,Yangon,Member,Female,Home and lifestyle,28.31,4,29.73,5.662,07/03/2019,18:35,Cash,8.2
234-36-2483,A,Mandalay,Normal,Male,Health and beauty,57.59,6,60.47,17.277,02/15/2019,13:51,Cash,5.1
316-66-3011,B,Yangon,Member,Female,Food and beverages,47.63,9,50.01,21.4335,01/23/2019,12:35,Cash,5
848-95-6252,A,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,90.58,4.3135,02/20/2019,13:24,Ewallet,7
840-76-5966,B,Yangon,Member,Male,Sports and travel,12.76,2,13.4,1.276,08/01/2019,18:06,Ewallet,7.8
152-03-4217,A,Mandalay,Normal,Female,Home and lifestyle,11.28,9,11.84,5.076,03/17/2019,11:55,Credit card,4.3
533-66-5566,A,Mandalay,Normal,Female,Home and lifestyle,51.07,7,53.62,17.8745,12/01/2019,11:42,Cash,7
124-31-1458,B,Yangon,Member,Female,Electronic accessories,79.59,3,83.57,11.9385,08/01/2019,14:30,Cash,6.6
176-78-1170,A,Naypyitaw,Member,Male,Health and beauty,33.81,3,35.5,5.0715,01/26/2019,15:11,Ewallet,7.3
361-59-0574,A,Mandalay,Member,Male,Sports and travel,90.53,8,95.06,36.212,03/15/2019,14:48,Credit card,6.5
101-81-4070,A,Naypyitaw,Member,Female,Health and beauty,62.82,2,65.96,6.282,01/17/2019,12:36,Ewallet,4.9
631-34-1880,A,Naypyitaw,Member,Male,Food and beverages,24.31,3,25.53,3.6465,08/01/2019,19:09,Credit card,4.3
852-82-2749,B,Yangon,Normal,Male,Sports and travel,64.59,4,67.82,12.918,06/01/2019,13:35,Ewallet,9.3
873-14-6353,B,Yangon,Member,Male,Food and beverages,24.82,7,26.06,8.687,02/16/2019,10:33,Credit card,7.1
584-66-4073,A,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.33,2.825,03/13/2019,15:45,Ewallet,9.6
544-55-9589,A,Mandalay,Member,Female,Electronic accessories,21.43,10,22.5,10.715,01/28/2019,11:51,Cash,6.2
166-19-2553,B,Yangon,Member,Male,Sports and travel,89.06,6,93.51,26.718,01/18/2019,17:26,Cash,9.9
737-88-5876,B,Yangon,Member,Male,Home and lifestyle,23.29,4,24.45,4.658,03/19/2019,11:52,Credit card,5.9
154-87-7367,A,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,68.52,26.104,03/15/2019,14:04,Ewallet,6.3
